(42.152466, 64.06525, 77.623474)
(43.239746, 55.65448, 44.387024)
(115.5285, 95.56958, 52.8338)
(134.90863, 69.80011, 65.466675)
(70.26019, 138.72797, 154.45428)
(28.008667, 53.56305, 47.95331)
(129.18695, 97.63611, 37.825073)
(49.2359, 53.906616, 10.692078)
(102.79883, 72.3938, 73.97864)
(59.756104, 68.39111, 63.703186)
(81.02179, 81.02179, 81.02179)
(142.969, 161.73938, 166.8432)
(158.1701, 94.72699, 73.256226)
(98.96509, 66.51984, 103.529724)
(96.79901, 86.19098, 79.60626)
(60.747437, 36.42798, 58.588745)
(73.13367, 40.241028, 80.45343)
(55.57843, 45.659973, 36.263977)
(105.7746, 98.37439, 95.002075)
(95.840454, 95.66736, 113.052185)
(23.82019, 32.75641, 35.963013)
(23.807861, 23.628723, 40.853333)
(81.36511, 116.84375, 87.444336)
(143.58008, 111.63983, 60.64453)
(55.280396, 44.038513, 38.85199)
(149.6272, 158.66772, 161.20886)
(21.826355, 17.587402, 19.716797)
(68.17883, 62.002197, 52.972046)
(96.37561, 59.876648, 59.415344)
(71.68671, 66.23041, 63.634155)
(88.435425, 82.62274, 64.256775)
(88.42517, 80.14899, 44.269592)
(123.27594, 152.53601, 164.24323)
(37.53595, 25.844666, 30.981323)
(134.6961, 72.50372, 2.062622)
(71.53644, 55.394165, 9.047668)
(60.465576, 101.51349, 114.4447)
